Category,Message,Spam,Word_Count
spam,Hello. We need some posh birds and chaps to user trial prods for champneys. Can i put you down? I need your address and dob asap. Ta r,1,28
spam,What do U want for Xmas? How about 100 free text messages & a new video phone with half price line rental? Call free now on 0800 0721072 to find out more!,1,32
real,"Well am officially in a philosophical hole, so if u wanna call am at home ready to be saved!",0,19
real,Its going good...no problem..but still need little experience to understand american customer voice...,0,13
real,I'll text you when I drop x off,0,8
real,Ugh its been a long day. I'm exhausted. Just want to cuddle up and take a nap,0,17
real,Talk With Yourself Atleast Once In A Day...!!! Otherwise You Will Miss Your Best FRIEND In This WORLD...!!! -Shakespeare- SHESIL  &lt;#&gt;,0,21
spam,"Shop till u Drop, IS IT YOU, either 10K, 5K, £500 Cash or £100 Travel voucher, Call now, 09064011000. NTT PO Box CR01327BT fixedline Cost 150ppm mobile vary",1,28
real,Are you in castor? You need to see something,0,9
spam,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country Liverpool played in mid week? Txt ansr to 82277. £1.50 SP:Tyrone,1,26
spam,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094565,1,24
spam,U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08,1,24
spam,Reminder: You have not downloaded the content you have already paid for. Goto http://doit. mymoby. tv/ to collect your content.,1,20
real,"see, i knew giving you a break a few times woul lead to you always wanting to miss curfew. I was gonna gibe you 'til one, but a MIDNIGHT movie is not gonna get out til after 2. You need to come home. You need to getsleep and, if anything, you need to b studdying ear training.",0,57
real,I love to give massages. I use lots of baby oil... What is your fave position?,0,16
real,Dude we should go sup again,0,6
real,Yoyyooo u know how to change permissions for a drive in mac. My usb flash drive,0,16
real,Gibbs unsold.mike hussey,0,3
real,I like to talk pa but am not able to. I dont know y.,0,14
real,Y dun cut too short leh. U dun like ah? She failed. She's quite sad.,0,15
real,You unbelievable faglord,0,3
real,Wife.how she knew the time of murder exactly,0,8
real,Why do you ask princess?,0,5
real,I am great princess! What are you thinking about me? :),0,11
real,Nutter. Cutter. Ctter. Cttergg. Cttargg. Ctargg. Ctagg. ie you,0,9
real,It's ok i noe u're busy but i'm really too bored so i msg u. I oso dunno wat colour she choose 4 me one.,0,25
real,Doesn't g have class early tomorrow and thus shouldn't be trying to smoke at  &lt;#&gt;,0,15
real,"Superb Thought- ""Be grateful that u dont have everything u want. That means u still have an opportunity to be happier tomorrow than u are today."":-)",0,26
real,Hope you are having a good week. Just checking in,0,10
real,"I'm used to it. I just hope my agents don't drop me since i've only booked a few things this year. This whole me in boston, them in nyc was an experiment.",0,32
real,"Thursday night? Yeah, sure thing, we'll work it out then",0,10
spam,"Your free ringtone is waiting to be collected. Simply text the password ""MIX"" to 85069 to verify. Get Usher and Britney. FML, PO Box 5249, MK17 92H. 450Ppw 16",1,29
real,Probably money worries. Things are coming due and i have several outstanding invoices for work i did two and three months ago.,0,22
real,How is it possible to teach you. And where.,0,9
real,"I wonder if your phone battery went dead ? I had to tell you, I love you babe",0,18
real,Lovely smell on this bus and it ain't tobacco...,0,9
real,"We're all getting worried over here, derek and taylor have already assumed the worst",0,14
real,Hey what's up charles sorry about the late reply.,0,9
spam,"all the lastest from Stereophonics, Marley, Dizzee Racal, Libertines and The Strokes! Win Nookii games with Flirt!! Click TheMob WAP Bookmark or text WAP to 82468",1,26
real,I.ll give her once i have it. Plus she said grinule greet you whenever we speak,0,16
real,WHITE FUDGE OREOS ARE IN STORES,0,6
spam,"January Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)",1,24
real,My love ! How come it took you so long to leave for Zaher's? I got your words on ym and was happy to see them but was sad you had left. I miss you,0,35
real,I am sorry it hurt you.,0,6
real,Can't. I feel nauseous. I'm so pissed. I didn't eat any sweets all week cause today I was planning to pig out. I was dieting all week. And now I'm not hungry :/,0,33
real,Ok lor but not too early. Me still having project meeting now.,0,12
real,"Call me da, i am waiting for your call.",0,9
real,I could ask carlos if we could get more if anybody else can chip in,0,15
real,Was actually about to send you a reminder today. Have a wonderful weekend,0,13
real,"When people see my msgs, They think Iam addicted to msging... They are wrong, Bcoz They don\'t know that Iam addicted to my sweet Friends..!! BSLVYL",0,26
real,Hey you gave them your photo when you registered for driving ah? Tmr wanna meet at yck?,0,17
real,Dont talk to him ever ok its my word.,0,9
real,When u wana see it then,0,6
real,On ma way to school. Can you pls send me ashley's number,0,12
real,It shall be fine. I have avalarr now. Will hollalater,0,10
real,She went to attend another two rounds today..but still did't reach home..,0,12
real,Actually i deleted my old website..now i m blogging at magicalsongs.blogspot.com,0,11
real,"K, wait chikku..il send aftr  &lt;#&gt; mins",0,7
real,But I'm on a diet. And I ate 1 too many slices of pizza yesterday. Ugh I'm ALWAYS on a diet.,0,21
real,K:)i will give my kvb acc details:),0,7
real,Oh all have to come ah?,0,6
spam,money!!! you r a lucky winner ! 2 claim your prize text money 2 88600 over £1million to give away ! ppt150x3+normal text rate box403 w1t1jy,1,26
real,I'm really sorry i won't b able 2 do this friday.hope u can find an alternative.hope yr term's going ok:-),0,20
real,Congratulations ore mo owo re wa. Enjoy it and i wish you many happy moments to and fro wherever you go,0,21
real,So do you have samus shoulders yet,0,7
real,What time you think you'll have it? Need to know when I should be near campus,0,16
spam,"Dear Matthew please call 09063440451 from a landline, your complimentary 4*Lux Tenerife holiday or £1000 CASH await collection. ppm150 SAE T&Cs Box334 SK38XH.",1,23
real,Then dun wear jeans lor...,0,5
real,"Since when, which side, any fever, any vomitin.",0,8
real,K:)k.are you in college?,0,4
spam,"Urgent! call 09061749602 from Landline. Your complimentary 4* Tenerife Holiday or £10,000 cash await collection SAE T&Cs BOX 528 HP20 1YF 150ppm 18+",1,23
real,Better. Made up for Friday and stuffed myself like a pig yesterday. Now I feel bleh. But at least its not writhing pain kind of bleh.,0,26
real,No we sell it all so we'll have tons if coins. Then sell our coins to someone thru paypal. Voila! Money back in life pockets:),0,25
real,Theyre doing it to lots of places. Only hospitals and medical places are safe.,0,14
spam,How about getting in touch with folks waiting for company? Just txt back your NAME and AGE to opt in! Enjoy the community (150p/SMS),1,24
real,And also I've sorta blown him off a couple times recently so id rather not text him out of the blue looking for weed,0,24
real,"I sent my scores to sophas and i had to do secondary application for a few schools. I think if you are thinking of applying, do a research on cost also. Contact joke ogunrinde, her school is one me the less expensive ones",0,43
real,I cant wait to see you! How were the photos were useful? :),0,13
spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,1,24
real,Hey i booked the kb on sat already... what other lessons are we going for ah? Keep your sat night free we need to meet and confirm our lodging,0,29
real,Chk in ur belovd ms dict,0,6
real,Is that what time you want me to come?,0,9
real,"Awesome, lemme know whenever you're around",0,6
real,Shb b ok lor... Thanx...,0,5
real,"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOOD NIGHT",0,26
real,Also remember to get dobby's bowl from your car,0,9
spam,Filthy stories and GIRLS waiting for your,1,7
real,Sorry i now then c ur msg... Yar lor so poor thing... But only 4 one night... Tmr u'll have a brand new room 2 sleep in...,0,27
real,"Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be much simpler, but then less magical",0,24
real,Welp apparently he retired,0,4
real,My sort code is  and acc no is . The bank is natwest. Can you reply to confirm i've sent this to the right person!,0,25
real,Where @,0,2
real,U sure u can't take any sick time?,0,8
spam,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only,1,27
real,"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?",0,16
real,Yo chad which gymnastics class do you wanna take? The site says Christians class is full..,0,16
real,Are you this much buzy,0,5
real,Or better still can you catch her and let ask her if she can sell  &lt;#&gt;  for me.,0,18
real,I am not sure about night menu. . . I know only about noon menu,0,15
real,What do u want when i come back?.a beautiful necklace as a token of my heart for you.thats what i will give but ONLY to MY WIFE OF MY LIKING.BE THAT AND SEE..NO ONE can give you that.dont call me.i will wait till i come.,0,45
real,Are you willing to go for aptitude class.,0,8
real,"It wont b until 2.15 as trying 2 sort house out, is that ok?",0,14
real,"Yar lor he wan 2 go c horse racing today mah, so eat earlier lor. I ate chicken rice. U?",0,20
real,"Haha awesome, omw back now then",0,6
real,Yup i thk so until e shop closes lor.,0,9
real,what is your account number?,0,5
real,Eh u send wrongly lar...,0,5
real,Hey no I ad a crap nite was borin without ya 2 boggy with me u boring biatch! Thanx but u wait til nxt time il ave ya,0,28
real,Ok i shall talk to him,0,6
real,Dont hesitate. You know this is the second time she has had weakness like that. So keep i notebook of what she eat and did the day before or if anything changed the day before so that we can be sure its nothing,0,43
real,Hey you can pay. With salary de. Only  &lt;#&gt; .,0,10
real,Another month. I need chocolate weed and alcohol.,0,8
real,If he started searching he will get job in few days.he have great potential and talent.,0,16
real,Reckon need to be in town by eightish to walk from * carpark.,0,13
spam,"Congrats! 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid your mates, play java games, Dload polyPH music, noline rentl.",1,22
real,LOOK AT THE FUCKIN TIME. WHAT THE FUCK YOU THINK IS UP,0,12
real,Yo guess what I just dropped,0,6
real,Carlos says he'll be at mu in  &lt;#&gt;  minutes,0,9
real,I'm in office now . I will call you  &lt;#&gt;  min:),0,11
real,"Geeee ... I miss you already, you know ? Your all I can think about. Fuck, I can't wait till next year when we will be together ... *loving kiss*",0,30
real,"Yun ah.the ubi one say if ü wan call by tomorrow.call 67441233 look for irene.ere only got bus8,22,65,61,66,382. Ubi cres,ubi tech park.6ph for 1st 5wkg days.èn",0,26
real,Ugh. Gotta drive back to sd from la. My butt is sore.,0,12
real,26th OF JULY,0,3
real,Hi im having the most relaxing time ever! we have to get up at 7am every day! was the party good the other night? I get home tomorrow at 5ish.,0,30
real,Up to ü... Ü wan come then come lor... But i din c any stripes skirt...,0,16
real,The Xmas story is peace.. The Xmas msg is love.. The Xmas miracle is jesus.. Hav a blessed month ahead &amp; wish U Merry Xmas...,0,25
real,"I can't, I don't have her number!",0,7
real,Change again... It's e one next to escalator...,0,8
real,Yetunde i'm in class can you not run water on it to make it ok. Pls now.,0,17
real,Not a lot has happened here. Feels very quiet. Beth is at her aunts and charlie is working lots. Just me and helen in at the mo. How have you been?,0,31
real,Then ü wait 4 me at bus stop aft ur lect lar. If i dun c ü then i go get my car then come back n pick ü.,0,29
real,"Aight will do, thanks again for comin out",0,8
real,No..but heard abt tat..,0,4
spam,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!,1,24
real,Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.,0,16
